"Rank","NameCountry/Region","Overall","Teaching","Research","Citations","Industry Income","International Outlook"
"601–800","University of SharjahUnited Arab EmiratesCourses","28.3–35.2","19.5","11.8","38.8","38.3","99.1"
"601–800","Université de SherbrookeCanadaCoursesEnquire","28.3–35.2","29.6","14.5","51.0","38.1","58.5"
"601–800","Shiraz University of TechnologyIranCourses","28.3–35.2","23.7","20.3","46.6","47.9","16.7"
"601–800","Sichuan UniversityChinaCourses","28.3–35.2","30.6","24.8","38.3","63.8","25.3"
"601–800","Sidi Mohamed Ben Abdellah UniversityMoroccoCourses","28.3–35.2","25.2","7.6","53.2","34.4","23.6"
"601–800","University of South DakotaUnited StatesCoursesEnquire","28.3–35.2","31.2","15.6","46.8","39.0","25.3"
"601–800","Southern Cross UniversityAustraliaCoursesEnquire","28.3–35.2","18.5","21.5","49.7","39.8","66.6"
"601–800","University of Southern QueenslandAustraliaCourses","28.3–35.2","19.3","19.8","54.9","37.4","72.6"
"601–800","University of SplitCroatiaCourses","28.3–35.2","15.7","12.3","56.8","40.1","41.3"
"601–800","Stevens Institute of TechnologyUnited StatesCoursesEnquire","28.3–35.2","22.5","15.8","58.4","35.6","68.7"
"601–800","University of the Sunshine CoastAustraliaCoursesExplore","28.3–35.2","17.3","23.5","46.0","40.3","68.6"
"601–800","University of TabrizIranCourses","28.3–35.2","27.9","19.9","42.2","42.9","19.5"
"601–800","Tabriz University of Medical SciencesIranCourses","28.3–35.2","45.0","12.0","36.7","34.5","15.9"
"601–800","University of Technology of CompiègneFranceCourses","28.3–35.2","23.2","10.1","37.2","42.6","82.4"
"601–800","University of TehranIranCourses","28.3–35.2","36.7","23.5","38.7","34.4","23.3"
"601–800","Universiti Teknologi MalaysiaMalaysiaCourses","28.3–35.2","36.4","25.2","29.2","35.6","56.4"
"601–800","Universiti Teknologi PetronasMalaysiaCourses","28.3–35.2","27.1","30.1","26.8","78.2","66.0"
"601–800","University of Texas at ArlingtonUnited StatesCoursesEnquire","28.3–35.2","21.0","18.3","50.0","39.7","46.0"
"601–800","Texas Tech UniversityUnited StatesCoursesEnquire","28.3–35.2","30.8","20.9","46.5","36.2","48.4"
"601–800","Thapar UniversityIndiaCourses","28.3–35.2","19.1","9.7","66.5","36.0","20.9"
"601–800","University of ThessalyGreeceCourses","28.3–35.2","15.7","20.2","48.7","42.8","39.1"
"601–800","Tokyo Metropolitan UniversityJapanCourses","28.3–35.2","24.9","17.2","54.6","38.4","26.2"
"601–800","University of ToledoUnited StatesCoursesEnquire","28.3–35.2","33.7","13.9","48.7","42.8","46.2"
"601–800","Tomsk Polytechnic UniversityRussian FederationCourses","28.3–35.2","26.3","20.6","35.7","60.7","54.4"
"601–800","University of ToursFranceCourses","28.3–35.2","30.2","12.5","48.5","35.7","48.8"
"601–800","TU BraunschweigGermanyCourses","28.3–35.2","25.2","16.0","48.9","42.6","53.7"
"601–800","University of UlsanSouth KoreaCourses","28.3–35.2","20.6","23.4","61.8","58.2","21.7"
"601–800","Ulster UniversityUnited KingdomCoursesEnquire","28.3–35.2","21.0","18.0","40.9","35.6","75.7"
"601–800","University of WarsawPolandCourses","28.3–35.2","25.8","21.5","41.4","35.1","45.6"
"601–800","Waseda UniversityJapanCourses","28.3–35.2","31.3","22.8","28.2","38.1","38.0"
"601–800","University of the West of EnglandUnited KingdomCoursesEnquire","28.3–35.2","17.1","15.2","48.4","34.9","64.3"
"601–800","University of the Western CapeSouth AfricaCourses","28.3–35.2","18.3","20.0","60.3","34.4","62.1"
"601–800","Western Washington UniversityUnited StatesCoursesEnquire","28.3–35.2","16.2","10.6","62.2","34.5","22.9"
"601–800","University of WestminsterUnited KingdomCoursesEnquire","28.3–35.2","18.2","16.2","36.7","34.8","86.7"
"601–800","West Virginia UniversityUnited StatesCoursesEnquire","28.3–35.2","27.8","17.1","59.3","34.4","40.8"
"601–800","University of WindsorCanadaCoursesEnquire","28.3–35.2","33.7","26.6","33.5","36.8","79.9"
"601–800","Worcester Polytechnic InstituteUnited StatesCoursesEnquire","28.3–35.2","20.1","17.7","59.1","36.5","56.2"
"801–1000","Acharya Nagarjuna UniversityIndiaCourses","22.2–28.2","39.9","9.2","15.7","41.8","23.5"
"801–1000","University of A CoruñaSpainCourses","22.2–28.2","20.3","13.7","32.5","36.3","31.6"
"801–1000","Adam Mickiewicz University, PoznańPolandCourses","22.2–28.2","18.1","13.4","32.7","35.4","32.7"
"801–1000","University of the AegeanGreeceCourses","22.2–28.2","18.1","17.8","44.3","37.0","37.5"
"801–1000","University of Agriculture, FaisalabadPakistanCourses","22.2–28.2","17.5","16.5","28.6","41.9","36.6"
"801–1000","Aichi Medical UniversityJapanCourses","22.2–28.2","26.0","10.8","32.4","34.4","17.4"
"801–1000","Ain Shams UniversityEgyptCourses","22.2–28.2","21.0","10.1","31.5","35.6","36.0"
"801–1000","Ajou UniversitySouth KoreaCourses","22.2–28.2","23.9","23.4","29.8","60.9","30.1"
"801–1000","Al-Balqa Applied UniversityJordanCourses","22.2–28.2","11.9","8.9","52.8","40.5","46.4"
"801–1000","University of AlgarvePortugalCourses","22.2–28.2","17.3","13.5","40.2","35.3","63.1"
"801–1000","University of AlicanteSpainCourses","22.2–28.2","20.0","14.8","28.7","37.1","41.0"
"801–1000","Aligarh Muslim UniversityIndiaCourses","22.2–28.2","29.0","10.4","41.1","34.5","23.6"
"801–1000","American University in CairoEgyptCourses","22.2–28.2","27.0","25.1","20.2","35.5","64.1"
"801–1000","American University of SharjahUnited Arab EmiratesCourses","22.2–28.2","19.2","14.8","23.0","37.5","94.8"
"801–1000","Asia University, TaiwanTaiwanCourses","22.2–28.2","17.3","33.7","23.0","100.0","34.1"
"801–1000","Athens University of Economics and BusinessGreeceCourses","22.2–28.2","17.8","21.2","39.3","37.8","45.4"
"801–1000","Atılım UniversityTurkeyCoursesExplore","22.2–28.2","14.7","8.8","39.2","37.0","35.3"
"801–1000","Babeş-Bolyai UniversityRomaniaCourses","22.2–28.2","16.7","14.1","36.8","34.9","50.6"
"801–1000","University of BaghdadIraqCourses","22.2–28.2","19.5","7.9","43.5","35.2","31.1"
"801–1000","Bauman Moscow State Technical UniversityRussian FederationCourses","22.2–28.2","34.0","17.4","16.8","61.8","26.3"
"801–1000","University of BedfordshireUnited KingdomCoursesEnquire","22.2–28.2","16.9","13.6","29.3","34.9","77.1"
"801–1000","Beijing Jiaotong UniversityChinaCourses","22.2–28.2","23.4","23.5","20.3","65.2","28.0"
"801–1000","University of BéjaïaAlgeriaCourses","22.2–28.2","16.4","7.4","53.3","34.4","43.1"
"801–1000","Benha UniversityEgyptCourses","22.2–28.2","14.8","7.5","54.6","35.6","42.5"
"801–1000","Birmingham City UniversityUnited KingdomCoursesEnquire","22.2–28.2","16.0","10.3","37.4","34.6","62.8"
"801–1000","University of BradfordUnited KingdomCoursesEnquire","22.2–28.2","19.3","16.4","33.0","36.9","81.2"
"801–1000","University of BrasíliaBrazilCourses","22.2–28.2","25.8","14.4","36.8","34.5","30.9"
"801–1000","Bucharest University of Economic StudiesRomaniaCourses","22.2–28.2","15.4","10.0","53.1","34.8","19.4"
"801–1000","University of CadizSpainCourses","22.2–28.2","27.0","14.8","28.7","35.9","36.4"
"801–1000","Capital Medical UniversityChinaCourses","22.2–28.2","30.2","20.2","24.7","35.0","23.5"
"801–1000","Cardiff Metropolitan UniversityUnited KingdomCoursesEnquire","22.2–28.2","16.5","10.8","41.0","34.7","61.0"
"801–1000","Carlos III University of MadridSpainCoursesExplore","22.2–28.2","24.4","16.3","34.9","38.2","60.2"
"801–1000","University of Castilla-La ManchaSpainCoursesExplore","22.2–28.2","16.6","12.5","32.7","36.0","37.0"
"801–1000","University of Central LancashireUnited KingdomCoursesEnquire","22.2–28.2","15.7","12.7","39.7","34.8","64.6"
"801–1000","Chang Gung UniversityTaiwanCourses","22.2–28.2","23.3","26.3","29.8","84.9","24.5"
"801–1000","Chiba UniversityJapanCourses","22.2–28.2","28.7","19.1","32.8","51.4","25.9"
"801–1000","University of ChileChileCourses","22.2–28.2","23.2","17.1","33.9","34.5","51.2"
"801–1000","China University of Geosciences, BeijingChinaCourses","22.2–28.2","24.7","14.2","39.7","43.0","25.3"
"801–1000","China University of Geosciences, WuhanChinaCourses","22.2–28.2","20.5","17.2","43.1","45.6","25.5"
"801–1000","China University of Mining and TechnologyChinaCourses","22.2–28.2","19.9","13.6","47.4","52.8","18.4"
"801–1000","China Pharmaceutical UniversityChinaCourses","22.2–28.2","22.9","13.1","35.5","57.2","17.4"
"801–1000","Chongqing UniversityChinaCourses","22.2–28.2","23.2","21.3","35.2","60.3","21.4"
"801–1000","Chonnam National UniversitySouth KoreaCoursesExplore","22.2–28.2","21.3","20.2","29.6","38.9","27.5"
"801–1000","Chulalongkorn UniversityThailandCoursesExplore","22.2–28.2","31.5","21.7","22.2","64.8","37.8"
"801–1000","University of CórdobaSpainCourses","22.2–28.2","21.2","16.6","36.4","37.1","41.9"
"801–1000","Czech Technical University in PragueCzech RepublicCourses","22.2–28.2","20.8","17.4","23.4","44.6","53.7"
"801–1000","University of DebrecenHungaryCoursesExplore","22.2–28.2","19.9","10.6","28.0","37.7","55.7"
"801–1000","University of DerbyUnited KingdomCoursesEnquire","22.2–28.2","16.2","10.3","32.0","35.1","58.8"
"801–1000","University of DeustoSpainCoursesVerify Documents","22.2–28.2","21.5","17.6","39.6","38.1","45.7"
"801–1000","Eastern Mediterranean UniversityNorthern CyprusCoursesExplore","22.2–28.2","17.0","11.7","30.6","34.4","86.6"
"801–1000","University of East LondonUnited KingdomCoursesEnquire","22.2–28.2","20.4","14.5","32.8","34.4","78.6"
"801–1000","Edinburgh Napier UniversityUnited KingdomCourses","22.2–28.2","16.7","13.9","40.4","35.6","80.0"
"801–1000","Embry-Riddle Aeronautical UniversityUnited StatesCoursesEnquire","22.2–28.2","16.9","9.2","44.5","34.6","30.2"
"801–1000","University of ÉvoraPortugalCourses","22.2–28.2","19.6","14.6","31.3","35.6","53.7"
"801–1000","Federal University of PelotasBrazilCourses","22.2–28.2","17.9","11.0","48.6","34.4","20.0"
"801–1000","Federal University of Rio de JaneiroBrazilCourses","22.2–28.2","34.4","22.0","26.1","35.5","28.7"
"801–1000","Federico Santa María Technical UniversityChileCoursesExplore","22.2–28.2","13.6","9.8","40.2","44.9","54.5"
"801–1000","Ferdowsi University of MashhadIranCourses","22.2–28.2","25.9","18.5","23.1","41.8","21.2"
"801–1000","Florida Atlantic UniversityUnited StatesCoursesEnquire","22.2–28.2","21.0","19.1","37.5","37.9","44.6"
"801–1000","Florida Institute of TechnologyUnited StatesCoursesEnquire","22.2–28.2","22.7","14.6","31.4","37.7","56.8"
"801–1000","University of La FronteraChileCourses","22.2–28.2","15.1","16.0","34.0","34.5","47.9"
"801–1000","Fu Jen Catholic UniversityTaiwanCourses","22.2–28.2","18.7","19.9","31.3","53.5","30.4"
"801–1000","Fuzhou UniversityChinaCourses","22.2–28.2","16.6","12.1","54.6","49.5","25.6"
"801–1000","Gdańsk University of TechnologyPolandCourses","22.2–28.2","17.1","12.1","37.0","38.3","23.3"
"801–1000","University of GhanaGhanaCourses","22.2–28.2","15.6","15.5","28.1","48.0","49.5"
"801–1000","Guangdong University of TechnologyChinaCourses","22.2–28.2","14.2","13.1","54.6","57.3","25.8"
"801–1000","Hamamatsu University School of MedicineJapanCourses","22.2–28.2","29.0","13.7","24.3","37.5","17.8"
"801–1000","Hanoi University of Science and TechnologyVietnamCourses","22.2–28.2","14.7","8.4","42.3","37.2","44.6"
"801–1000","Hyogo College of MedicineJapanCourses","22.2–28.2","30.2","12.4","43.5","34.4","16.3"
"801–1000","Ilmenau University of TechnologyGermanyCourses","22.2–28.2","25.1","16.8","29.9","50.7","55.5"
"801–1000","Indian Institute of Science Education and Research KolkataIndiaCourses","22.2–28.2","28.1","10.8","28.5","35.4","17.2"
"801–1000","Indian Institute of Technology (Indian School of Mines) DhanbadIndiaCourses","22.2–28.2","21.5","13.5","37.3","49.3","14.1"
"801–1000","Indian Institute of Technology PatnaIndiaCourses","22.2–28.2","17.6","8.3","41.9","34.7","15.4"
"801–1000","Inha UniversitySouth KoreaCourses","22.2–28.2","23.8","20.7","23.8","64.0","32.1"
"801–1000","International Islamic University, IslamabadPakistanCourses","22.2–28.2","14.4","7.5","53.1","34.4","46.6"
"801–1000","University of IsfahanIranCourses","22.2–28.2","30.9","22.6","13.4","45.5","17.5"
"801–1000","Isfahan University of Medical SciencesIranCourses","22.2–28.2","40.9","11.9","22.4","37.4","16.1"
"801–1000","Istanbul UniversityTurkeyCourses","22.2–28.2","25.8","24.4","23.6","49.8","27.1"
"801–1000","Jadavpur UniversityIndiaCourses","22.2–28.2","33.8","22.3","28.5","40.8","15.4"
"801–1000","University of JaénSpainCourses","22.2–28.2","16.7","14.1","34.7","35.8","38.8"
"801–1000","Jeonbuk National UniversitySouth KoreaCoursesExplore","22.2–28.2","22.9","20.4","23.8","39.6","29.0"
"801–1000","Jiangsu UniversityChinaCoursesExplore","22.2–28.2","18.8","10.4","33.1","55.5","37.0"
"801–1000","Jilin UniversityChinaCoursesExplore","22.2–28.2","27.3","16.2","27.4","43.3","20.4"
"801–1000","Jinan UniversityChinaCoursesExplore","22.2–28.2","21.6","14.9","38.5","40.4","54.6"
"801–1000","The University of JordanJordanCourses","22.2–28.2","25.1","10.2","29.1","39.3","67.2"
"801–1000","Juntendo UniversityJapanCourses","22.2–28.2","34.6","13.5","27.8","47.4","20.4"
"801–1000","Kanazawa UniversityJapanCourses","22.2–28.2","26.8","17.7","28.4","36.9","24.2"
"801–1000","Kaohsiung Medical UniversityTaiwanCourses","22.2–28.2","22.5","23.3","25.9","54.8","26.0"
"801–1000","Karabük UniversityTurkeyCoursesExplore","22.2–28.2","18.3","7.6","39.2","34.4","30.6"
"801–1000","Karlstad UniversitySwedenCourses","22.2–28.2","16.8","13.2","47.6","35.2","37.2"
"801–1000","Kingston UniversityUnited KingdomCoursesEnquire","22.2–28.2","17.6","15.6","33.3","34.7","84.2"
"801–1000","K.N. Toosi University of TechnologyIranCourses","22.2–28.2","24.6","23.7","25.1","46.4","19.7"
"801–1000","Kumamoto UniversityJapanCourses","22.2–28.2","26.0","14.1","23.2","44.8","28.2"
"801–1000","University of KurdistanIranCourses","22.2–28.2","14.5","13.1","46.6","39.3","17.5"
"801–1000","Kuwait UniversityKuwaitCourses","22.2–28.2","19.1","9.9","31.7","37.4","69.9"
"801–1000","Kyoto Prefectural University of MedicineJapanCourses","22.2–28.2","32.6","13.3","33.7","44.2","16.1"
"801–1000","Kyungpook National UniversitySouth KoreaCoursesExplore","22.2–28.2","24.5","28.0","25.0","43.4","29.3"
"801–1000","University of LagosNigeriaCourses","22.2–28.2","15.5","9.0","58.7","34.5","27.4"
"801–1000","Lahore University of Management SciencesPakistanCoursesExplore","22.2–28.2","19.5","12.7","33.9","35.1","49.0"
"801–1000","University of Las Palmas de Gran CanariaSpainCourses","22.2–28.2","17.8","11.9","44.4","34.4","36.8"
"801–1000","University of LatviaLatviaCourses","22.2–28.2","17.0","19.3","24.4","41.6","48.9"
"801–1000","Lebanese American UniversityLebanonCourses","22.2–28.2","30.5","10.1","25.1","34.8","84.7"
"801–1000","Leeds Beckett UniversityUnited KingdomCoursesEnquire","22.2–28.2","16.6","13.9","39.5","35.0","49.8"
"801–1000","Louisiana Tech UniversityUnited StatesCoursesEnquire","22.2–28.2","17.3","9.7","43.9","34.8","32.7"
"801–1000","Lviv Polytechnic National UniversityUkraineCourses","22.2–28.2","17.9","8.7","49.5","34.7","24.4"
"801–1000","University of MalagaSpainCourses","22.2–28.2","20.1","11.5","33.1","36.2","41.2"
"801–1000","University of MariborSloveniaCourses","22.2–28.2","17.0","15.8","31.0","40.0","37.9"
"801–1000","Marquette UniversityUnited StatesCoursesEnquire","22.2–28.2","36.0","14.4","34.3","36.3","24.6"
"801–1000","University of MazandaranIranCourses","22.2–28.2","28.2","11.6","32.9","37.4","17.2"
"801–1000","Mississippi State UniversityUnited StatesCoursesEnquire","22.2–28.2","21.8","15.8","43.6","40.3","25.9"
"801–1000","University of MurciaSpainCoursesExplore","22.2–28.2","22.3","13.8","32.6","35.9","38.5"
"801–1000","Muroran Institute of TechnologyJapanCoursesExplore","22.2–28.2","15.4","9.4","42.6","37.7","30.7"
"801–1000","University of NairobiKenyaCourses","22.2–28.2","14.6","10.2","48.3","34.8","47.0"
"801–1000","Nanjing Agricultural UniversityChinaCourses","22.2–28.2","23.4","17.2","43.2","47.4","21.2"
"801–1000","Nanjing Tech UniversityChinaCourses","22.2–28.2","17.7","12.1","53.0","59.7","24.3"
"801–1000","National Central UniversityTaiwanCourses","22.2–28.2","25.0","22.6","22.1","65.6","40.8"
"801–1000","National Chengchi UniversityTaiwanCourses","22.2–28.2","23.4","29.3","13.2","42.0","46.4"
"801–1000","National Dong Hwa UniversityTaiwanCoursesExplore","22.2–28.2","16.3","24.6","28.9","37.8","38.6"
"801–1000","National Institute of Technology RourkelaIndiaCourses","22.2–28.2","26.4","15.1","44.8","37.5","17.1"
"801–1000","National Institute of Technology, TiruchirappalliIndiaCourses","22.2–28.2","25.0","17.4","32.8","51.9","22.1"
"801–1000","National University of Sciences and TechnologyPakistanCourses","22.2–28.2","21.1","11.7","35.1","34.8","40.0"
"801–1000","National Sun Yat-Sen UniversityTaiwanCourses","22.2–28.2","24.4","28.0","21.9","58.9","30.6"
"801–1000","National Taipei University of TechnologyTaiwanCoursesExplore","22.2–28.2","21.8","20.2","22.4","86.7","28.8"
"801–1000","The New SchoolUnited StatesCoursesEnquire","22.2–28.2","23.9","15.2","30.2","38.4","50.3"
"801–1000","Niigata UniversityJapanCoursesExplore","22.2–28.2","23.9","13.0","41.3","40.0","23.3"
"801–1000","Normandy UniversityFranceCoursesVerify Documents","22.2–28.2","17.4","12.9","38.8","35.8","53.3"
"801–1000","Northeastern UniversityChinaCourses","22.2–28.2","24.8","22.1","19.3","96.9","37.5"
"801–1000","Northeast Normal UniversityChinaCourses","22.2–28.2","24.3","10.3","48.6","37.1","18.3"
"801–1000","University of Northern British Columbia (UNBC)CanadaCoursesEnquire","22.2–28.2","19.3","18.5","42.0","34.8","37.3"
"801–1000","Northwest UniversityChinaCourses","22.2–28.2","19.3","12.7","37.5","40.6","21.5"
"801–1000","NorthWest A&F UniversityChinaCourses","22.2–28.2","20.1","13.1","37.8","45.2","22.8"
"801–1000","Okayama UniversityJapanCourses","22.2–28.2","25.6","16.6","27.0","51.6","28.2"
"801–1000","Osaka City UniversityJapanCourses","22.2–28.2","24.9","14.3","26.8","39.3","24.6"
"801–1000","Osmania UniversityIndiaCourses","22.2–28.2","36.0","10.2","31.5","39.6","15.4"
"801–1000","Pablo de Olavide UniversitySpainCourses","22.2–28.2","21.5","14.2","42.0","35.2","50.2"
"801–1000","University of PatrasGreeceCourses","22.2–28.2","16.5","11.6","39.4","39.4","37.7"
"801–1000","University of PécsHungaryCoursesExplore","22.2–28.2","19.6","16.1","40.9","37.5","55.9"
"801–1000","Polytechnic Institute of PortoPortugalCourses","22.2–28.2","13.5","8.7","48.5","34.6","32.8"
"801–1000","Polytechnic University of ValenciaSpainCourses","22.2–28.2","22.1","11.8","41.3","44.8","50.0"
"801–1000","Pondicherry UniversityIndiaCourses","22.2–28.2","36.5","19.2","18.3","34.5","14.5"
"801–1000","Pontifical Catholic University of PeruPeruCourses","22.2–28.2","19.9","8.6","33.8","35.9","47.4"
"801–1000","Pontifical Catholic University of Rio Grande do Sul (PUCRS)BrazilCourses","22.2–28.2","18.7","13.5","41.1","49.7","25.8"
"801–1000","University of Puerto RicoPuerto RicoCourses","22.2–28.2","18.1","8.5","43.7","34.9","43.7"
"801–1000","University of the PunjabPakistanCourses","22.2–28.2","19.5","10.4","34.1","35.2","32.5"
"801–1000","University Rey Juan CarlosSpainCourses","22.2–28.2","18.6","10.8","40.9","36.7","45.5"
"801–1000","Rikkyo UniversityJapanCourses","22.2–28.2","16.6","8.9","47.5","34.8","42.7"
"801–1000","Rochester Institute of TechnologyUnited StatesCoursesEnquire","22.2–28.2","20.0","18.1","39.0","35.9","41.6"
"801–1000","University of RoehamptonUnited KingdomCoursesEnquire","22.2–28.2","18.7","19.9","31.3","34.5","76.0"
"801–1000","RUDN UniversityRussian FederationCourses","22.2–28.2","36.3","11.3","25.2","37.0","51.6"
"801–1000","Université Saint-Joseph de BeyrouthLebanonCourses","22.2–28.2","26.2","10.4","24.0","35.8","70.7"
"801–1000","Saint-Petersburg Mining UniversityRussian FederationCourses","22.2–28.2","20.2","10.3","48.9","71.1","28.1"
"801–1000","University of SalfordUnited KingdomCoursesEnquire","22.2–28.2","18.7","14.8","38.7","34.8","70.1"
"801–1000","Universidade Estadual Paulista (Unesp)BrazilCourses","22.2–28.2","34.4","23.0","16.8","36.9","25.1"
"801–1000","Sapporo Medical UniversityJapanCourses","22.2–28.2","29.6","11.7","32.3","44.1","15.1"
"801–1000","University of Science and Technology BeijingChinaCourses","22.2–28.2","27.2","25.2","29.5","54.4","20.3"
"801–1000","University of SeoulSouth KoreaCourses","22.2–28.2","22.6","18.2","24.7","40.9","29.2"
"801–1000","University of SevilleSpainCourses","22.2–28.2","25.4","18.7","36.5","36.6","38.2"
"801–1000","Shahid Beheshti UniversityIranCourses","22.2–28.2","22.1","19.0","38.0","66.9","19.6"
"801–1000","Shanghai UniversityChinaCourses","22.2–28.2","21.2","24.8","29.6","60.0","31.0"
"801–1000","Shanghai University of Finance and Economics (SUFE)ChinaCourses","22.2–28.2","27.6","14.1","32.7","38.2","48.8"
"801–1000","Shanghai Maritime UniversityChinaCourses","22.2–28.2","14.5","9.8","40.3","51.2","36.3"
"801–1000","Shantou UniversityChinaCourses","22.2–28.2","22.0","14.2","39.5","44.1","41.8"
"801–1000","Sheffield Hallam UniversityUnited KingdomCoursesEnquire","22.2–28.2","17.5","13.2","41.4","34.8","52.9"
"801–1000","Shiraz UniversityIranCourses","22.2–28.2","24.8","25.0","27.2","57.0","18.1"
"801–1000","Sogang UniversitySouth KoreaCourses","22.2–28.2","24.4","28.2","23.6","47.7","34.9"
"801–1000","University of South Bohemia in České BudějoviceCzech RepublicCourses","22.2–28.2","17.7","13.3","46.1","34.5","47.3"
"801–1000","Southwestern University of Finance and EconomicsChinaCourses","22.2–28.2","18.1","11.6","48.0","37.1","44.7"
"801–1000","Sri Venkateswara UniversityIndiaCourses","22.2–28.2","37.3","10.0","32.6","35.0","20.4"
"801–1000","Staffordshire UniversityUnited KingdomCoursesExplore","22.2–28.2","16.8","9.8","42.8","34.6","52.2"
"801–1000","St Marianna University School of MedicineJapanCourses","22.2–28.2","27.0","7.9","36.9","34.6","16.0"
"801–1000","Sultan Qaboos UniversityOmanCourses","22.2–28.2","23.8","10.6","19.1","47.4","73.1"
"801–1000","University of SzegedHungaryCourses","22.2–28.2","21.8","12.4","36.6","36.5","54.4"
"801–1000","Tallinn UniversityEstoniaCourses","22.2–28.2","16.9","20.1","29.5","38.2","63.0"
"801–1000","Tallinn University of TechnologyEstoniaCourses","22.2–28.2","17.6","13.2","27.8","47.3","60.2"
"801–1000","Tanta UniversityEgyptCourses","22.2–28.2","20.7","7.3","34.7","34.8","40.9"
"801–1000","Technical University of MadridSpainCourses","22.2–28.2","22.6","14.9","37.7","42.4","49.1"
"801–1000","Technological University DublinIrelandCourses","22.2–28.2","15.7","13.3","32.9","35.1","73.0"
"801–1000","Teesside UniversityUnited KingdomCoursesEnquire","22.2–28.2","15.5","10.6","43.9","34.8","53.7"
"801–1000","Universiti Tenaga Nasional (UNITEN)MalaysiaCourses","22.2–28.2","17.9","13.8","33.9","91.5","37.1"
"801–1000","University of Texas at El PasoUnited StatesCoursesEnquire","22.2–28.2","21.0","22.9","36.3","34.4","40.7"
"801–1000","Tezpur UniversityIndiaCourses","22.2–28.2","26.3","12.4","29.0","41.7","14.1"
"801–1000","Tokyo University of Agriculture and TechnologyJapanCourses","22.2–28.2","23.9","23.2","18.0","45.9","25.7"
"801–1000","Tokyo Medical UniversityJapanCourses","22.2–28.2","29.6","10.7","35.0","35.7","17.1"
"801–1000","Tokyo University of ScienceJapanCoursesExplore","22.2–28.2","21.9","24.3","19.1","41.9","21.3"
"801–1000","University of Trás-os-Montes and Alto DouroPortugalCourses","22.2–28.2","21.2","13.9","32.3","34.4","37.5"
"801–1000","Tshwane University of TechnologySouth AfricaCourses","22.2–28.2","14.4","7.0","42.9","36.1","43.2"
"801–1000","Universiti Utara MalaysiaMalaysiaCourses","22.2–28.2","30.9","20.8","9.3","36.8","54.3"
"801–1000","Vietnam National University, HanoiVietnamCoursesExplore","22.2–28.2","21.9","9.1","38.8","36.5","47.4"
"801–1000","University of VigoSpainCourses","22.2–28.2","17.7","14.6","39.5","38.4","41.6"
"801–1000","Vilnius UniversityLithuaniaCourses","22.2–28.2","19.9","14.3","37.1","46.6","55.6"
"801–1000","VIT UniversityIndiaCourses","22.2–28.2","20.5","12.6","44.0","36.3","20.3"
"801–1000","University of WolverhamptonUnited KingdomCoursesEnquire","22.2–28.2","15.8","13.3","35.0","34.5","65.3"
"801–1000","Wuhan University of TechnologyChinaCourses","22.2–28.2","18.8","13.4","40.8","53.8","23.1"
"801–1000","Xiangtan UniversityChinaCoursesExplore","22.2–28.2","14.8","12.0","46.1","38.5","19.3"
"801–1000","Xidian UniversityChinaCourses","22.2–28.2","21.0","17.2","32.9","75.2","19.4"
"801–1000","Yangzhou UniversityChinaCoursesExplore","22.2–28.2","15.3","10.7","40.8","41.3","21.5"
"801–1000","Yeungnam UniversitySouth KoreaCourses","22.2–28.2","18.4","12.8","45.5","40.0","36.4"
"801–1000","University of ZaragozaSpainCourses","22.2–28.2","22.0","13.4","43.8","38.6","39.4"
"1001+","Acıbadem UniversityTurkeyCourses","10.7–22.1","22.0","8.6","7.5","34.8","19.8"
"1001+","AGH University of Science and TechnologyPolandCourses","10.7–22.1","17.7","13.5","23.6","38.3","20.7"
"1001+","Akdeniz UniversityTurkeyCourses","10.7–22.1","15.2","9.0","13.9","35.2","17.2"
"1001+","Akita UniversityJapanCourses","10.7–22.1","21.0","10.7","9.2","40.9","22.2"
"1001+","Al-Azhar UniversityEgyptCourses","10.7–22.1","15.2","8.3","16.5","34.5","46.7"
"1001+","Alexandria UniversityEgyptCourses","10.7–22.1","18.9","13.1","24.1","39.6","44.5"
"1001+","Alexandru Ioan Cuza UniversityRomaniaCourses","10.7–22.1","16.7","11.1","9.7","34.5","31.9"
"1001+","Al-Farabi Kazakh National UniversityKazakhstanCourses","10.7–22.1","24.3","9.6","20.7","42.8","61.2"
"1001+","University of AlmeríaSpainCourses","10.7–22.1","17.1","13.2","26.2","36.1","41.3"
"1001+","Alzahra UniversityIranCourses","10.7–22.1","18.1","9.9","16.8","36.8","15.2"
"1001+","Amity UniversityIndiaCourses","10.7–22.1","15.7","9.3","18.8","35.8","18.8"
"1001+","Anadolu UniversityTurkeyCourses","10.7–22.1","13.0","24.1","16.5","100.0","17.3"
"1001+","University of the Andes, ChileChileCourses","10.7–22.1","16.1","10.5","15.6","34.6","47.8"
"1001+","University of the Andes, VenezuelaVenezuelaCourses","10.7–22.1","15.0","7.9","9.1","34.4","45.6"
"1001+","Andhra UniversityIndiaCourses","10.7–22.1","37.4","10.8","8.0","42.5","15.5"
"1001+","Universidad Andrés Bello (UNAB)ChileCourses","10.7–22.1","13.3","8.0","29.8","34.6","47.3"
"1001+","Ankara UniversityTurkeyCourses","10.7–22.1","19.2","10.0","13.9","35.1","22.5"
"1001+","Anna UniversityIndiaCourses","10.7–22.1","22.6","14.1","18.5","41.9","14.8"
"1001+","Annamalai UniversityIndiaCourses","10.7–22.1","29.2","8.6","18.7","35.3","16.8"
