"Rank","NameCountry/Region","No. of FTE Students","No. of students per staff","International Students","Female:Male Ratio"
"801–1000","Pusan National UniversitySouth KoreaCoursesExplore","24,992","18.4","9%","47 : 53"
"801–1000","University of ReginaCanadaCoursesExplore","13,324","23.7","24%","60 : 40"
"801–1000","Rikkyo UniversityJapanCourses","20,298","15.7","5%","n/a"
"801–1000","Rochester Institute of TechnologyUnited StatesCoursesEnquire","14,093","15.7","17%","35 : 65"
"801–1000","University of RoehamptonUnited KingdomCoursesEnquire","7,825","15.3","28%","70 : 30"
"801–1000","RUDN UniversityRussian FederationCourses","20,455","12.8","31%","52 : 48"
"801–1000","Université Saint-Joseph de BeyrouthLebanonCourses","7,748","20.0","5%","64 : 36"
"801–1000","University of SalamancaSpainCourses","28,709","17.5","16%","58 : 42"
"801–1000","University of SalfordUnited KingdomCoursesEnquire","16,793","18.4","20%","54 : 46"
"801–1000","University of Santiago de CompostelaSpainCourses","24,968","14.9","9%","61 : 39"
"801–1000","Universidade Estadual Paulista (Unesp)BrazilCourses","38,877","13.8","3%","51 : 49"
"801–1000","University of Science and Technology BeijingChinaCourses","25,354","15.0","4%","37 : 63"
"801–1000","University of SevilleSpainCourses","50,970","16.8","10%","61 : 39"
"801–1000","Shanghai UniversityChinaCourses","37,395","11.2","5%","50 : 50"
"801–1000","Shanghai University of Finance and Economics (SUFE)ChinaCourses","15,613","15.0","5%","57 : 43"
"801–1000","Shanghai Maritime UniversityChinaCourses","21,959","15.8","3%","42 : 58"
"801–1000","Shantou UniversityChinaCourses","11,084","12.1","1%","48 : 52"
"801–1000","Sheffield Hallam UniversityUnited KingdomCoursesEnquire","25,548","17.2","11%","55 : 45"
"801–1000","Shiraz UniversityIranCourses","13,490","18.9","0%","50 : 50"
"801–1000","Sidi Mohamed Ben Abdellah UniversityMoroccoCourses","87,278","57.1","2%","47 : 53"
"801–1000","Sogang UniversitySouth KoreaCourses","9,749","23.8","11%","45 : 55"
"801–1000","Sohag UniversityEgyptCourses","55,753","28.3","0%","59 : 41"
"801–1000","University of South Bohemia in České BudějoviceCzech RepublicCourses","9,143","14.4","5%","70 : 30"
"801–1000","South China Normal UniversityChinaCourses","31,465","15.7","3%","n/a"
"801–1000","University of South DakotaUnited StatesCoursesEnquire","7,282","15.8","3%","n/a"
"801–1000","Southern Illinois University CarbondaleUnited StatesCoursesEnquire","11,158","14.9","8%","48 : 52"
"801–1000","University of SplitCroatiaCourses","19,867","19.7","2%","n/a"
"801–1000","Sri Venkateswara UniversityIndiaCourses","7,707","14.2","0%","41 : 59"
"801–1000","Sultan Qaboos UniversityOmanCourses","7,224","7.7","4%","50 : 50"
"801–1000","University of SzegedHungaryCourses","18,859","12.1","20%","56 : 44"
"801–1000","Tallinn UniversityEstoniaCourses","4,506","11.4","13%","71 : 29"
"801–1000","Tallinn University of TechnologyEstoniaCourses","9,437","13.4","14%","43 : 57"
"801–1000","Technical University of MadridSpainCourses","37,683","13.1","15%","32 : 68"
"801–1000","Technological University DublinIrelandCourses","19,300","18.4","18%","43 : 57"
"801–1000","University of Technology of CompiègneFranceCourses","4,308","16.0","24%","37 : 63"
"801–1000","University of Technology of TroyesFranceCourses","3,087","19.3","24%","22 : 78"
"801–1000","Teesside UniversityUnited KingdomCoursesEnquire","12,258","19.1","11%","58 : 42"
"801–1000","Universiti Tenaga Nasional (UNITEN)MalaysiaCourses","5,736","13.5","9%","38 : 62"
"801–1000","University of Texas at El PasoUnited StatesCoursesEnquire","17,883","23.7","8%","53 : 47"
"801–1000","Tokyo Medical UniversityJapanCourses","1,370","1.7","1%","49 : 51"
"801–1000","Tokyo Metropolitan UniversityJapanCourses","8,853","10.1","5%","38 : 62"
"801–1000","Tomsk Polytechnic UniversityRussian FederationCourses","9,118","7.9","28%","33 : 67"
"801–1000","University of ToursFranceCourses","27,994","21.9","11%","60 : 40"
"801–1000","Tribhuvan UniversityNepalCourses","422,690","31.1","0%","51 : 49"
"801–1000","Vietnam National University, HanoiVietnamCoursesExplore","36,410","13.5","1%","54 : 46"
"801–1000","University of VigoSpainCourses","18,103","15.8","5%","50 : 50"
"801–1000","Vilnius UniversityLithuaniaCourses","16,470","10.3","10%","65 : 35"
"801–1000","Vilnius Gediminas Technical UniversityLithuaniaCourses","9,328","14.0","12%","32 : 68"
"801–1000","VIT UniversityIndiaCourses","32,943","19.3","2%","24 : 76"
"801–1000","Volgograd State Technical UniversityRussian FederationCourses","14,162","15.2","7%","35 : 65"
"801–1000","University of WarsawPolandCourses","41,344","13.3","10%","65 : 35"
"801–1000","Waseda UniversityJapanCourses","48,260","15.5","11%","38 : 62"
"801–1000","Wenzhou UniversityChinaCourses","15,780","14.0","5%","58 : 42"
"801–1000","University of WestminsterUnited KingdomCoursesEnquire","16,226","19.3","49%","60 : 40"
"801–1000","University of WolverhamptonUnited KingdomCoursesEnquire","14,779","18.4","21%","63 : 37"
"801–1000","Wuhan University of TechnologyChinaCourses","52,910","14.4","3%","30 : 70"
"801–1000","Xidian UniversityChinaCourses","35,133","16.5","2%","28 : 72"
"801–1000","Yangzhou UniversityChinaCoursesExplore","33,876","13.8","4%","55 : 45"
"801–1000","Yeungnam UniversitySouth KoreaCourses","19,494","14.8","5%","50 : 50"
"801–1000","University of ZaragozaSpainCourses","28,036","9.9","7%","54 : 46"
"801–1000","Zayed UniversityUnited Arab EmiratesCourses","7,524","14.6","2%","89 : 11"
"801–1000","Zhejiang University of TechnologyChinaCourses","30,891","14.7","8%","n/a"
"1001+","Acharya Nagarjuna UniversityIndiaCourses","4,816","10.3","7%","37 : 63"
"1001+","Acıbadem UniversityTurkeyCourses","2,608","4.7","2%","75 : 25"
"1001+","University of A CoruñaSpainCourses","14,815","12.4","4%","52 : 48"
"1001+","Adam Mickiewicz University, PoznańPolandCourses","34,534","13.2","3%","69 : 31"
"1001+","Adolfo Ibáñez UniversityChileCourses","10,385","28.8","5%","38 : 62"
"1001+","AGH University of Science and TechnologyPolandCourses","24,949","13.2","3%","34 : 66"
"1001+","Aichi Medical UniversityJapanCourses","1,291","2.7","1%","59 : 41"
"1001+","Ain Shams UniversityEgyptCourses","202,325","17.6","2%","49 : 51"
"1001+","Akdeniz UniversityTurkeyCourses","36,492","33.0","3%","35 : 65"
"1001+","Akita UniversityJapanCourses","4,936","10.1","4%","35 : 65"
"1001+","Aksaray UniversityTurkeyCourses","22,626","37.5","6%","45 : 55"
"1001+","Al-Azhar UniversityEgyptCourses","342,151","32.9","6%","44 : 56"
"1001+","Alexandria UniversityEgyptCourses","187,170","25.4","3%","54 : 46"
"1001+","Alexandru Ioan Cuza UniversityRomaniaCourses","23,919","19.6","6%","63 : 37"
"1001+","Al-Farabi Kazakh National UniversityKazakhstanCourses","22,116","4.6","17%","56 : 44"
"1001+","University of AlicanteSpainCourses","24,543","16.1","8%","58 : 42"
"1001+","University of AlmeríaSpainCourses","13,067","17.7","12%","56 : 44"
"1001+","Alzahra UniversityIranCourses","9,616","22.6","1%","100 : 0"
"1001+","Amity UniversityIndiaCourses","31,103","15.4","5%","46 : 54"
"1001+","Anadolu UniversityTurkeyCourses","513,690","339.1","0%","43 : 57"
"1001+","University of the Andes, ChileChileCourses","8,734","15.1","2%","59 : 41"
"1001+","University of the Andes, VenezuelaVenezuelaCourses","31,841","12.4","2%","60 : 40"
"1001+","Andhra UniversityIndiaCourses","8,869","13.9","5%","49 : 51"
"1001+","Universidad Andrés Bello (UNAB)ChileCourses","41,098","19.1","2%","52 : 48"
"1001+","Ankara UniversityTurkeyCourses","76,364","18.5","5%","45 : 55"
"1001+","Anna UniversityIndiaCourses","14,966","15.2","1%","45 : 55"
"1001+","Annamalai UniversityIndiaCourses","19,490","12.8","2%","49 : 51"
"1001+","University of AntioquiaColombiaCourses","40,807","23.4","0%","50 : 50"
"1001+","Aoyama Gakuin UniversityJapanCourses","19,084","11.6","3%","50 : 50"
"1001+","Arak UniversityIranCourses","6,369","21.4","0%","57 : 43"
"1001+","Ariel UniversityIsraelCourses","11,250","28.3","0%","49 : 51"
"1001+","Assiut UniversityEgyptCourses","96,833","21.3","1%","54 : 46"
"1001+","Atatürk UniversityTurkeyCourses","58,588","33.6","2%","49 : 51"
"1001+","Atılım UniversityTurkeyCoursesExplore","9,385","14.1","5%","41 : 59"
"1001+","Austral University of ChileChileCourses","16,392","17.8","2%","51 : 49"
"1001+","Autonomous University of Baja CaliforniaMexicoCoursesExplore","64,427","20.0","2%","53 : 47"
"1001+","Universidad Autónoma del Estado de HidalgoMexicoCourses","36,143","18.2","1%","57 : 43"
"1001+","Universidad Autónoma de Nuevo León (UANL)MexicoCourses","117,108","40.7","1%","49 : 51"
"1001+","Benemérita Universidad Autónoma de PueblaMexicoCourses","79,778","40.2","0%","53 : 47"
"1001+","Universidad Autónoma de QuerétaroMexicoCourses","22,411","39.7","1%","56 : 44"
"1001+","Autonomous University of San Luis PotosiMexicoCourses","31,551","8.9","0%","52 : 48"
"1001+","Universidad Autónoma del Estado de Mexico (UAEMex)MexicoCourses","58,936","21.3","0%","58 : 42"
"1001+","Universidad Autónoma de YucatánMexicoCourses","17,119","14.8","0%","50 : 50"
"1001+","Babeş-Bolyai UniversityRomaniaCourses","38,974","25.8","5%","65 : 35"
"1001+","University of BaghdadIraqCourses","70,590","11.2","0%","58 : 42"
"1001+","Bahauddin Zakariya UniversityPakistanCourses","28,987","34.9","0%","43 : 57"
"1001+","Bahçeşehir UniversityTurkeyCourses","18,422","50.6","14%","48 : 52"
"1001+","Banasthali UniversityIndiaCoursesExplore","10,368","17.6","4%","98 : 2"
"1001+","Bandung Institute of Technology (ITB)IndonesiaCourses","17,267","9.5","2%","42 : 58"
"1001+","Bangladesh University of Engineering and TechnologyBangladeshCourses","5,607","11.4","0%","24 : 76"
"1001+","Bashkir State UniversityRussian FederationCourses","14,166","11.9","3%","64 : 36"
"1001+","Başkent UniversityTurkeyCourses","13,227","14.4","2%","61 : 39"
"1001+","University of BasrahIraqCourses","32,479","13.4","0%","52 : 48"
"1001+","Beijing Forestry UniversityChinaCourses","19,353","16.3","2%","55 : 45"
"1001+","Beijing University of TechnologyChinaCourses","21,899","11.8","3%","43 : 57"
"1001+","University of BéjaïaAlgeriaCourses","43,062","25.4","1%","58 : 42"
"1001+","Belarusian State UniversityBelarusCourses","24,451","7.8","10%","61 : 39"
"1001+","Belgorod State National Research UniversityRussian FederationCourses","12,994","14.3","18%","64 : 36"
"1001+","Bezmiâlem Vakif UniversityTurkeyCourses","3,521","12.4","5%","73 : 27"
"1001+","University of Bío-BíoChileCourses","13,085","25.5","1%","42 : 58"
"1001+","University of BirjandIranCourses","12,055","26.2","1%","53 : 47"
"1001+","Birla Institute of Technology and Science, PilaniIndiaCourses","14,788","18.1","1%","20 : 80"
"1001+","University of BiskraAlgeriaCourses","32,650","23.6","1%","n/a"
"1001+","Blida 1 UniversityAlgeriaCourses","33,723","24.6","1%","62 : 38"
"1001+","Bolu Abant Izzet Baysal UniversityTurkeyCourses","22,466","24.2","1%","57 : 43"
"1001+","University of BotswanaBotswanaCourses","12,206","16.1","4%","56 : 44"
"1001+","University of BrawijayaIndonesiaCourses","52,540","17.2","2%","54 : 46"
"1001+","Brno University of TechnologyCzech RepublicCourses","19,589","18.9","23%","29 : 71"
"1001+","Bu-Ali Sina UniversityIranCourses","11,279","25.6","1%","55 : 45"
"1001+","University of BucharestRomaniaCourses","32,371","19.1","2%","68 : 32"
"1001+","Budapest University of Technology and EconomicsHungaryCourses","19,415","17.7","11%","31 : 69"
"1001+","Burapha UniversityThailandCoursesExplore","34,785","23.7","1%","64 : 36"
"1001+","University of BurgosSpainCourses","7,200","13.0","5%","55 : 45"
"1001+","University of CadizSpainCourses","18,995","18.7","9%","56 : 44"
"1001+","University of CalcuttaIndiaCourses","18,570","25.4","1%","60 : 40"
"1001+","California State University, Long BeachUnited StatesCoursesEnquire","30,440","19.5","4%","58 : 42"
"1001+","Canterbury Christ Church UniversityUnited KingdomCoursesEnquire","11,131","16.7","13%","69 : 31"
"1001+","Polytechnic University of CartagenaSpainCourses","4,497","10.2","9%","27 : 73"
"1001+","University of CarthageTunisiaCourses","31,188","9.6","1%","66 : 34"
"1001+","University of Castilla-La ManchaSpainCoursesExplore","23,198","13.6","7%","56 : 44"
"1001+","The Catholic University of KoreaSouth KoreaCourses","9,762","7.2","3%","59 : 41"
"1001+","Catholic University of the NorthChileCourses","11,567","20.0","2%","46 : 54"
"1001+","Universidad Católica San Antonio de Murcia (UCAM)SpainCourses","12,621","6.7","10%","56 : 44"
"1001+","University of Caxias do SulBrazilCourses","15,400","23.5","0%","53 : 47"
"1001+","Ceará State UniversityBrazilCourses","20,106","17.6","0%","61 : 39"
"1001+","Central University of Finance and EconomicsChinaCourses","15,859","14.1","3%","62 : 38"
"1001+","Chaoyang University of TechnologyTaiwanCourses","16,173","41.3","6%","55 : 45"
"1001+","University of Chemistry and Technology, PragueCzech RepublicCourses","4,159","9.2","22%","61 : 39"
"1001+","University of ChesterUnited KingdomCoursesEnquire","11,016","19.6","11%","68 : 32"
"1001+","Chiang Mai UniversityThailandCourses","36,296","15.4","2%","63 : 37"
"1001+","Chiba Institute of TechnologyJapanCourses","9,797","30.9","1%","14 : 86"
"1001+","China Pharmaceutical UniversityChinaCourses","16,470","16.1","3%","65 : 35"
"1001+","Chubu UniversityJapanCourses","12,227","23.0","2%","26 : 74"
"1001+","Chungbuk National UniversitySouth KoreaCoursesExplore","19,294","14.8","3%","32 : 68"
"1001+","Chungnam National UniversitySouth KoreaCourses","21,744","20.5","4%","46 : 54"
"1001+","Chung Yuan Christian UniversityTaiwanCourses","15,978","32.9","11%","44 : 56"
"1001+","Chuo UniversityJapanCourses","26,212","37.7","4%","37 : 63"
"1001+","Cochin University of Science and TechnologyIndiaCourses","8,463","19.3","0%","39 : 61"
"1001+","University of ColomboSri LankaCourses","29,197","35.6","0%","56 : 44"
"1001+","Comenius University in BratislavaSlovakiaCourses","21,141","9.9","13%","66 : 34"
"1001+","University of ConcepciónChileCourses","28,176","17.2","2%","52 : 48"
"1001+","Université Frères Mentouri Constantine 1AlgeriaCourses","35,321","21.0","1%","57 : 43"
"1001+","Corvinus University of BudapestHungaryCourses","11,232","24.9","16%","53 : 47"
"1001+","Cracow University of TechnologyPolandCourses","13,079","12.1","2%","38 : 62"
"1001+","Cukurova UniversityTurkeyCourses","42,974","18.0","3%","44 : 56"
"1001+","Czech University of Life Sciences Prague (CULS)Czech RepublicCourses","17,500","20.7","21%","51 : 49"
"1001+","Czech Technical University in PragueCzech RepublicCourses","18,282","11.6","20%","30 : 70"
"1001+","De La Salle UniversityPhilippinesCoursesExplore","13,346","16.4","3%","49 : 51"
"1001+","Del Rosario UniversityColombiaCourses","11,952","14.5","1%","57 : 43"
"1001+","Democritus University of ThraceGreeceCourses","30,414","48.4","3%","54 : 46"
"1001+","University of DhakaBangladeshCourses","210,856","16.9","3%","47 : 53"
"1001+","Diponegoro UniversityIndonesiaCourses","38,420","15.6","2%","56 : 44"
"1001+","Dokkyo Medical UniversityJapanCourses","1,344","1.3","1%","53 : 47"
"1001+","Dokuz Eylül UniversityTurkeyCourses","61,620","18.8","2%","47 : 53"
"1001+","Doshisha UniversityJapanCourses","28,272","18.7","4%","41 : 59"
"1001+","Dunarea de Jos University of GalatiRomaniaCourses","12,383","16.8","22%","58 : 42"
"1001+","Duzce UniversityTurkeyCourses","28,346","25.7","2%","42 : 58"
"1001+","East Carolina UniversityUnited StatesCoursesEnquire","26,230","14.5","2%","58 : 42"
"1001+","University of Economics, PragueCzech RepublicCourses","13,493","27.2","24%","53 : 47"
"1001+","Edge Hill UniversityUnited KingdomCoursesEnquire","11,624","14.5","6%","68 : 32"
"1001+","Ege UniversityTurkeyCoursesExplore","42,173","26.3","3%","48 : 52"
"1001+","Ehime UniversityJapanCourses","9,341","13.2","3%","38 : 62"
"1001+","The University of Electro-CommunicationsJapanCourses","4,838","15.8","5%","12 : 88"
"1001+","University of Engineering & Technology (UET) LahorePakistanCourses","13,832","13.4","3%","24 : 76"
"1001+","Erciyes UniversityTurkeyCourses","37,580","29.6","3%","46 : 54"
"1001+","Eskişehir Osmangazi UniversityTurkeyCourses","30,533","20.5","3%","38 : 62"
"1001+","Far Eastern Federal UniversityRussian FederationCourses","15,750","11.2","23%","n/a"
"1001+","Fayoum UniversityEgyptCourses","35,991","14.6","1%","66 : 34"
"1001+","Universidade Federal do ABC (UFABC)BrazilCourses","15,580","21.2","1%","35 : 65"
"1001+","Federal University of AlagoasBrazilCourses","30,196","18.4","0%","n/a"
"1001+","Universidade Federal da BahiaBrazilCourses","45,148","18.1","0%","44 : 56"
"1001+","Universidade Federal do Ceará (UFC)BrazilCourses","36,345","16.3","1%","45 : 55"
"1001+","Federal University of Espírito SantoBrazilCourses","24,617","12.8","1%","56 : 44"
"1001+","Federal University of GoiásBrazilCourses","34,803","13.1","0%","51 : 49"
"1001+","Universidade Federal de Ciências da Saúde de Porto Alegre (UFCSPA)BrazilCourses","6,047","16.8","10%","67 : 33"
"1001+","Federal University of ItajubáBrazilCourses","8,286","15.9","1%","29 : 71"
"1001+","Universidade Federal de Juiz de ForaBrazilCourses","28,458","18.3","0%","42 : 58"
"1001+","Federal University of LavrasBrazilCourses","14,546","18.4","1%","49 : 51"
"1001+","Universidade Federal do Maranhão (UFMA)BrazilCourses","29,443","14.3","0%","49 : 51"
"1001+","Federal University of Mato Grosso do SulBrazilCourses","27,263","17.3","1%","53 : 47"
"1001+","Universidade Federal de Ouro Preto (UFOP)BrazilCourses","13,936","16.0","1%","52 : 48"
"1001+","Federal University of ParáBrazilCourses","43,681","16.3","0%","53 : 47"
"1001+","Federal University of Paraí­ba (UFPB)BrazilCourses","30,829","11.9","0%","51 : 49"
"1001+","Universidade Federal do Paraná (UFPR)BrazilCourses","32,860","13.3","0%","51 : 49"
"1001+","Federal University of PernambucoBrazilCourses","40,131","17.4","1%","49 : 51"
"1001+","Federal University of PiauíBrazilCourses","30,467","15.5","0%","54 : 46"
"1001+","Federal University of Rio Grande do Norte (UFRN)BrazilCourses","40,206","18.6","0%","45 : 55"
"1001+","Universidade Federal Rural do Semi-AridoBrazilCourses","8,007","11.7","0%","42 : 58"
"1001+","Federal University of Santa MariaBrazilCourses","27,667","13.8","1%","53 : 47"
"1001+","Federal University of São CarlosBrazilCourses","19,404","15.1","2%","48 : 52"
"1001+","Universidade Tecnológica Federal do Paraná (UTFPR)BrazilCourses","31,943","12.7","1%","35 : 65"
"1001+","Federal University of UberlândiaBrazilCourses","29,867","15.8","1%","52 : 48"
"1001+","Federal University of ViçosaBrazilCourses","15,347","12.3","1%","49 : 51"
"1001+","Federico Santa María Technical UniversityChileCoursesExplore","19,430","24.7","4%","25 : 75"
"1001+","Feng Chia UniversityTaiwanCourses","19,790","23.2","8%","37 : 63"
"1001+","Ferdowsi University of MashhadIranCourses","24,186","29.9","5%","56 : 44"
"1001+","Fluminense Federal UniversityBrazilCourses","54,134","15.3","1%","45 : 55"
"1001+","University of Fortaleza (UNIFOR)BrazilCourses","22,101","18.0","0%","54 : 46"
"1001+","University of La FronteraChileCourses","10,827","23.4","1%","49 : 51"
"1001+","University of FukuiJapanCourses","5,047","8.2","4%","30 : 70"
"1001+","Universitas Gadjah MadaIndonesiaCourses","38,092","7.9","6%","53 : 47"
"1001+","Gazi UniversityTurkeyCourses","43,518","25.6","2%","49 : 51"
"1001+","Gaziantep UniversityTurkeyCourses","30,713","27.6","12%","47 : 53"
"1001+","University of GdańskPolandCourses","24,302","17.4","2%","69 : 31"
"1001+","Gdańsk University of TechnologyPolandCourses","15,540","13.9","5%","40 : 60"
"1001+","Gebze Technical UniversityTurkeyCourses","7,492","23.7","2%","37 : 63"
"1001+","George Emil Palade University of Medicine, Pharmacy, Science, and Technology of Targu MuresRomaniaCourses","10,629","20.3","8%","53 : 47"
"1001+","University of GhanaGhanaCourses","39,872","25.4","1%","46 : 54"
"1001+","Gifu UniversityJapanCourses","7,203","7.5","4%","37 : 63"
"1001+","GITAM UniversityIndiaCourses","19,012","15.5","1%","30 : 70"
"1001+","Government College University LahorePakistanCourses","10,012","18.5","1%","41 : 59"
"1001+","Grigore T. Popa University of Medicine and PharmacyRomaniaCourses","9,416","11.1","26%","62 : 38"
"1001+","University of GuadalajaraMexicoCoursesExplore","127,330","56.8","0%","53 : 47"
"1001+","University of GuanajuatoMexicoCourses","27,203","19.8","3%","54 : 46"
"1001+","Guangxi UniversityChinaCourses","38,481","18.4","4%","47 : 53"
"1001+","Gubkin Russian State University of Oil and GasRussian FederationCourses","9,553","10.1","6%","37 : 63"
"1001+","University of GuilanIranCourses","17,364","29.8","1%","59 : 41"
"1001+","Gunma UniversityJapanCourses","6,344","7.7","4%","38 : 62"
"1001+","Gyeongsang National UniversitySouth KoreaCoursesExplore","15,611","14.5","3%","45 : 55"
"1001+","Hakim Sabzevari UniversityIranCourses","5,311","14.4","2%","53 : 47"
"1001+","Hallym UniversitySouth KoreaCourses","8,383","10.4","5%","n/a"
"1001+","Hamamatsu University School of MedicineJapanCourses","1,208","3.8","1%","49 : 51"
"1001+","Hanoi University of Science and TechnologyVietnamCourses","30,893","20.6","1%","26 : 74"
"1001+","The Hashemite UniversityJordanCourses","16,987","18.8","6%","62 : 38"
"1001+","Université Hassan II de CasablancaMoroccoCourses","117,685","35.3","2%","53 : 47"
"1001+","University of HavanaCubaCourses","16,058","10.6","6%","60 : 40"
"1001+","Helwan UniversityEgyptCourses","114,062","22.1","1%","52 : 48"
"1001+","Hosei UniversityJapanCourses","30,662","40.8","3%","38 : 62"
"1001+","University of Hradec KrálovéCzech RepublicCourses","6,245","13.3","5%","66 : 34"
"1001+","Huaqiao UniversityChinaCourses","30,890","17.4","12%","51 : 49"
"1001+","University of HyogoJapanCourses","6,570","12.9","3%","41 : 59"
"1001+","Ibaraki UniversityJapanCourses","7,975","14.5","3%","36 : 64"
"1001+","Ibn Tofaïl UniversityMoroccoCourses","47,086","76.1","2%","50 : 50"
"1001+","Immanuel Kant Baltic Federal UniversityRussian FederationCourses","7,282","10.4","9%","64 : 36"
"1001+","Incheon National UniversitySouth KoreaCourses","13,468","17.4","3%","n/a"
"1001+","Indian Institute of Technology PatnaIndiaCourses","1,535","13.0","0%","13 : 87"
"1001+","Universidad Industrial de Santander (UIS)ColombiaCourses","20,786","15.5","0%","45 : 55"
"1001+","IPB UniversityIndonesiaCourses","22,258","8.3","3%","58 : 42"
"1001+","Irkutsk State UniversityRussian FederationCourses","12,577","12.5","5%","69 : 31"
"1001+","University of IsfahanIranCourses","15,139","23.1","2%","62 : 38"
"1001+","I-Shou UniversityTaiwanCourses","13,419","28.3","15%","49 : 51"
"1001+","The Islamia University of BahawalpurPakistanCourses","15,509","27.4","0%","44 : 56"
"1001+","Istanbul Medipol UniversityTurkeyCoursesExplore","18,780","23.5","4%","67 : 33"
"1001+","Ivane Javakhishvili Tbilisi State UniversityGeorgiaCoursesExplore","20,319","24.8","3%","61 : 39"
"1001+","Ivan Franko National University of LvivUkraineCourses","18,646","10.2","1%","65 : 35"
"1001+","Iwate UniversityJapanCourses","5,436","14.0","3%","37 : 63"
"1001+","Izmir Institute of TechnologyTurkeyCourses","5,328","19.5","3%","46 : 54"
"1001+","James Madison UniversityUnited StatesCoursesEnquire","21,315","17.9","2%","60 : 40"
"1001+","Jan Evangelista Purkyně UniversityCzech RepublicCourses","7,438","17.7","3%","69 : 31"
"1001+","Jawaharlal Nehru Technological University Anantapur (JNTUA)IndiaCourses","5,402","15.2","0%","42 : 58"
"1001+","Jeju National UniversitySouth KoreaCoursesExplore","12,189","19.1","5%","52 : 48"
"1001+","Jeonbuk National UniversitySouth KoreaCoursesExplore","20,555","20.4","6%","45 : 55"
"1001+","Jianghan UniversityChinaCourses","17,149","13.8","2%","55 : 45"
"1001+","Kagawa UniversityJapanCourses","6,377","9.9","2%","41 : 59"
"1001+","Kagoshima UniversityJapanCourses","10,539","10.2","3%","37 : 63"
"1001+","Kanagawa UniversityJapanCourses","18,090","14.9","3%","29 : 71"
"1001+","Kanazawa UniversityJapanCourses","10,341","9.8","6%","36 : 64"
"1001+","Kanazawa Medical UniversityJapanCourses","1,149","2.3","1%","n/a"
"1001+","Kangwon National UniversitySouth KoreaCoursesExplore","21,454","21.3","3%","40 : 60"
"1001+","Kansai UniversityJapanCourses","30,766","12.3","3%","40 : 60"
"1001+","Kasetsart UniversityThailandCourses","67,668","18.6","1%","58 : 42"
"1001+","Kaunas University of TechnologyLithuaniaCourses","9,587","14.8","6%","37 : 63"
"1001+","Kazan National Research Technical UniversityRussian FederationCourses","6,993","11.1","11%","27 : 73"
"1001+","Kazan National Research Technological UniversityRussian FederationCourses","14,266","11.0","12%","45 : 55"
"1001+","Kharazmi UniversityIranCourses","12,226","19.2","1%","56 : 44"
"1001+","Khon Kaen UniversityThailandCourses","33,738","17.4","2%","62 : 38"
"1001+","KIIT UniversityIndiaCoursesExplore","21,668","12.7","3%","48 : 52"
"1001+","King Faisal UniversitySaudi ArabiaCourses","79,232","37.0","1%","43 : 57"
"1001+","King Mongkut’s Institute of Technology LadkrabangThailandCourses","25,154","22.6","1%","52 : 48"
"1001+","King Mongkut's University of Technology North BangkokThailandCourses","27,177","24.4","0%","43 : 57"
"1001+","Kitasato UniversityJapanCourses","8,561","5.4","0%","53 : 47"
"1001+","KL UniversityIndiaCourses","16,930","14.8","2%","33 : 67"
"1001+","Kochi UniversityJapanCourses","5,423","7.9","1%","44 : 56"
"1001+","Kochi University of TechnologyJapanCourses","2,477","20.2","2%","22 : 78"
"1001+","Kogakuin UniversityJapanCoursesExplore","6,278","17.8","1%","18 : 82"
"1001+","Kookmin UniversitySouth KoreaCourses","17,467","11.9","11%","47 : 53"
"1001+","Universiti Kuala LumpurMalaysiaCourses","15,533","12.1","2%","41 : 59"
"1001+","Kumamoto UniversityJapanCourses","10,045","7.8","7%","38 : 62"
"1001+","Kunming University of Science and TechnologyChinaCourses","43,099","18.3","4%","34 : 66"
"1001+","Kuwait UniversityKuwaitCourses","36,853","23.3","14%","75 : 25"
"1001+","Kwansei Gakuin UniversityJapanCourses","25,417","24.3","3%","48 : 52"
"1001+","Kyoto Sangyo UniversityJapanCourses","13,151","22.6","2%","32 : 68"
"1001+","Kyoto Institute of TechnologyJapanCourses","3,985","13.0","5%","27 : 73"
"1001+","Kyushu Institute of Technology (Kyutech)JapanCourses","5,649","16.2","5%","13 : 87"
"1001+","Latvia University of Life Sciences and TechnologiesLatviaCourses","3,880","39.9","2%","50 : 50"
"1001+","Lebanese UniversityLebanonCourses","49,737","15.5","16%","70 : 30"
"1001+","University of LeónSpainCourses","12,803","15.8","16%","52 : 48"
"1001+","University of LethbridgeCanadaCoursesEnquire","6,990","12.7","11%","n/a"
"1001+","L.N. Gumilyov Eurasian National UniversityKazakhstanCourses","18,985","6.7","4%","n/a"
"1001+","Lobachevsky State University of Nizhni NovgorodRussian FederationCourses","17,310","7.2","10%","53 : 47"
"1001+","University of ŁódźPolandCourses","25,026","12.3","10%","62 : 38"
"1001+","Lodz University of TechnologyPolandCourses","15,442","12.8","4%","40 : 60"
"1001+","London South Bank UniversityUnited KingdomCoursesEnquire","11,560","15.7","33%","57 : 43"
"1001+","Londrina State UniversityBrazilCourses","26,470","15.3","1%","58 : 42"
"1001+","Lorestan UniversityIranCourses","8,333","27.7","0%","57 : 43"
"1001+","University of LucknowIndiaCourses","20,942","46.2","0%","46 : 54"
"1001+","Maharaja Sayajirao University of BarodaIndiaCourses","41,564","28.5","0%","55 : 45"
"1001+","Mahasarakham UniversityThailandCourses","42,628","33.3","0%","67 : 33"
"1001+","University of MalagaSpainCourses","35,376","12.7","9%","55 : 45"
